Path	x_min	y_min	x_max	y_max	Classid
Data_set/Up/00002_00017.ppm	5	5	32	33	35
Data_set/Up/00002_00018.ppm	5	5	33	34	35
Data_set/Up/00002_00019.ppm	6	5	35	35	35
Data_set/Up/00002_00020.ppm	6	6	37	38	35
Data_set/Up/00002_00021.ppm	6	5	38	38	35
Data_set/Up/00002_00022.ppm	5	5	39	40	35
Data_set/Up/00002_00023.ppm	6	6	41	42	35
Data_set/Up/00002_00024.ppm	6	6	43	44	35
Data_set/Up/00002_00025.ppm	5	6	42	44	35
Data_set/Up/00002_00026.ppm	6	5	46	46	35
Data_set/Up/00002_00027.ppm	6	6	48	49	35
Data_set/Up/00002_00028.ppm	6	6	49	51	35
Data_set/Up/00002_00029.ppm	5	5	55	53	35
Data_set/Up/00003_00000.ppm	6	5	21	20	35
Data_set/Up/00003_00001.ppm	6	6	22	22	35
Data_set/Up/00003_00002.ppm	5	6	21	22	35
Data_set/Up/00003_00003.ppm	6	5	22	21	35
Data_set/Up/00003_00004.ppm	6	6	22	22	35
Data_set/Up/00003_00005.ppm	6	6	23	23	35
Data_set/Up/00003_00006.ppm	6	6	24	24	35
Data_set/Up/00003_00007.ppm	6	6	24	24	35
Data_set/Up/00003_00008.ppm	5	5	22	22	35
Data_set/Up/00003_00009.ppm	6	6	23	23	35
Data_set/Up/00003_00010.ppm	5	6	23	25	35
Data_set/Up/00003_00011.ppm	6	5	25	25	35
Data_set/Up/00003_00012.ppm	6	5	25	25	35
Data_set/Up/00003_00013.ppm	6	5	26	26	35
Data_set/Up/00003_00014.ppm	5	5	25	26	35
Data_set/Up/00003_00015.ppm	5	6	26	28	35
Data_set/Up/00003_00016.ppm	6	5	28	27	35
Data_set/Up/00003_00017.ppm	5	6	27	29	35
Data_set/Up/00003_00018.ppm	5	6	29	31	35
Data_set/Up/00003_00019.ppm	5	5	31	32	35
Data_set/Up/00003_00020.ppm	6	5	33	33	35
Data_set/Up/00003_00021.ppm	5	6	32	35	35
Data_set/Up/00003_00022.ppm	6	5	34	35	35
Data_set/Up/00003_00023.ppm	5	5	34	37	35
Data_set/Up/00003_00024.ppm	5	5	36	40	35
Data_set/Up/00003_00025.ppm	5	5	36	40	35
Data_set/Up/00003_00026.ppm	5	5	37	43	35
Data_set/Up/00003_00027.ppm	5	6	39	46	35
Data_set/Up/00003_00028.ppm	6	6	42	48	35
Data_set/Up/00003_00029.ppm	6	6	44	50	35
Data_set/Up/00004_00000.ppm	6	5	21	20	35
Data_set/Up/00004_00001.ppm	5	5	23	23	35
Data_set/Up/00004_00002.ppm	5	6	23	24	35
Data_set/Up/00004_00003.ppm	6	5	24	23	35
Data_set/Up/00004_00004.ppm	6	6	24	24	35
Data_set/Up/00004_00005.ppm	5	5	23	23	35
Data_set/Up/00004_00006.ppm	6	6	25	25	35
Data_set/Up/00004_00007.ppm	6	5	26	25	35
Data_set/Up/00004_00008.ppm	6	5	26	25	35
Data_set/Up/00004_00009.ppm	6	6	27	27	35
Data_set/Up/00004_00010.ppm	5	6	28	29	35
Data_set/Up/00004_00011.ppm	5	5	28	28	35
Data_set/Up/00004_00012.ppm	5	6	28	29	35
Data_set/Up/00004_00013.ppm	6	5	31	31	35
Data_set/Up/00004_00014.ppm	6	6	31	32	35
Data_set/Up/00004_00015.ppm	5	6	31	33	35
Data_set/Up/00004_00016.ppm	5	5	33	34	35
Data_set/Up/00004_00017.ppm	5	5	35	36	35
Data_set/Up/00004_00018.ppm	5	5	36	37	35
Data_set/Up/00004_00019.ppm	6	6	39	41	35
Data_set/Up/00004_00020.ppm	6	6	41	42	35
Data_set/Up/00004_00021.ppm	6	5	42	42	35
Data_set/Up/00004_00022.ppm	6	6	45	46	35
Data_set/Up/00004_00023.ppm	6	5	47	47	35
Data_set/Up/00004_00024.ppm	6	5	50	50	35
Data_set/Up/00004_00025.ppm	5	6	52	54	35
Data_set/Up/00004_00026.ppm	5	5	54	56	35
Data_set/Up/00004_00027.ppm	5	6	59	61	35
Data_set/Up/00004_00028.ppm	7	7	67	69	35
Data_set/Up/00004_00029.ppm	7	7	69	71	35
Data_set/Up/00005_00000.ppm	5	6	21	22	35
Data_set/Up/00005_00001.ppm	5	6	23	24	35
Data_set/Up/00005_00002.ppm	6	6	23	23	35
Data_set/Up/00005_00003.ppm	6	6	23	23	35
Data_set/Up/00005_00004.ppm	5	6	23	24	35
Data_set/Up/00005_00005.ppm	5	6	23	24	35
Data_set/Up/00005_00006.ppm	5	5	24	24	35
Data_set/Up/00005_00007.ppm	5	5	24	24	35
Data_set/Up/00005_00008.ppm	5	5	26	26	35
Data_set/Up/00005_00009.ppm	5	5	26	26	35
Data_set/Up/00005_00010.ppm	6	6	27	27	35
Data_set/Up/00005_00011.ppm	6	5	27	26	35
Data_set/Up/00005_00012.ppm	6	6	28	28	35
Data_set/Up/00005_00013.ppm	5	5	27	27	35
Data_set/Up/00005_00014.ppm	6	5	28	27	35
Data_set/Up/00005_00015.ppm	6	6	30	30	35
Data_set/Up/00005_00016.ppm	6	5	31	30	35
Data_set/Up/00005_00017.ppm	5	6	30	31	35
Data_set/Up/00005_00018.ppm	5	5	31	31	35
Data_set/Up/00005_00019.ppm	5	5	32	32	35
Data_set/Up/00005_00020.ppm	6	6	34	34	35
Data_set/Up/00005_00021.ppm	5	6	34	35	35
Data_set/Up/00005_00022.ppm	5	5	46	46	35
Data_set/Up/00005_00023.ppm	6	6	46	47	35
Data_set/Up/00005_00024.ppm	6	6	52	53	35
Data_set/Up/00005_00025.ppm	6	5	52	52	35
Data_set/Up/00005_00026.ppm	6	5	55	54	35
Data_set/Up/00005_00027.ppm	5	5	56	57	35
Data_set/Up/00005_00028.ppm	5	5	59	59	35
Data_set/Up/00005_00029.ppm	6	6	62	63	35
Data_set/Up/00006_00000.ppm	5	5	21	22	35
Data_set/Up/00006_00001.ppm	5	5	21	23	35
Data_set/Up/00006_00002.ppm	6	5	23	24	35
Data_set/Up/00006_00003.ppm	6	5	23	24	35
Data_set/Up/00006_00004.ppm	6	5	23	24	35
Data_set/Up/00006_00005.ppm	6	5	26	26	35
Data_set/Up/00006_00006.ppm	6	6	25	26	35
Data_set/Up/00006_00007.ppm	5	6	26	27	35
Data_set/Up/00006_00008.ppm	6	5	28	27	35
Data_set/Up/00006_00009.ppm	6	6	30	31	35
Data_set/Up/00006_00010.ppm	6	5	31	31	35
Data_set/Up/00006_00011.ppm	6	5	32	32	35
Data_set/Up/00006_00012.ppm	6	5	33	33	35
Data_set/Up/00006_00013.ppm	6	6	34	35	35
Data_set/Up/00006_00014.ppm	6	6	34	35	35
Data_set/Up/00006_00015.ppm	5	5	35	36	35
Data_set/Up/00006_00016.ppm	6	5	38	38	35
Data_set/Up/00006_00017.ppm	5	5	39	40	35
Data_set/Up/00006_00018.ppm	5	6	43	44	35
Data_set/Up/00006_00019.ppm	5	5	45	45	35
Data_set/Up/00006_00020.ppm	5	6	47	48	35
Data_set/Up/00006_00021.ppm	5	6	49	50	35
Data_set/Up/00006_00022.ppm	5	5	52	52	35
Data_set/Up/00006_00023.ppm	5	5	54	54	35
Data_set/Up/00006_00024.ppm	6	7	60	62	35
Data_set/Up/00006_00025.ppm	7	7	65	66	35
Data_set/Up/00006_00026.ppm	7	7	74	75	35
Data_set/Up/00006_00027.ppm	8	8	79	80	35
Data_set/Up/00006_00028.ppm	8	9	89	91	35
Data_set/Up/00006_00029.ppm	10	10	99	101	35
Data_set/Up/00007_00000.ppm	5	5	20	20	35
Data_set/Up/00007_00001.ppm	5	5	21	21	35
Data_set/Up/00007_00002.ppm	5	5	21	22	35
Data_set/Up/00007_00003.ppm	5	6	21	24	35
Data_set/Up/00007_00004.ppm	6	5	23	23	35
Data_set/Up/00007_00005.ppm	5	5	23	24	35
Data_set/Up/00007_00006.ppm	5	5	23	24	35
Data_set/Up/00007_00007.ppm	6	5	25	25	35
Data_set/Up/00007_00008.ppm	6	6	27	28	35
Data_set/Up/00007_00009.ppm	6	5	27	26	35
Data_set/Up/00007_00010.ppm	5	5	27	27	35
Data_set/Up/00007_00011.ppm	5	5	28	29	35
Data_set/Up/00007_00012.ppm	6	6	31	31	35
Data_set/Up/00007_00013.ppm	6	5	32	31	35
Data_set/Up/00007_00014.ppm	5	5	33	33	35
Data_set/Up/00007_00015.ppm	5	6	33	34	35
Data_set/Up/00007_00016.ppm	6	5	35	36	35
Data_set/Up/00007_00017.ppm	5	6	36	38	35
Data_set/Up/00007_00018.ppm	6	6	39	39	35
Data_set/Up/00007_00019.ppm	5	5	42	42	35
Data_set/Up/00007_00020.ppm	6	6	45	45	35
Data_set/Up/00007_00021.ppm	5	6	48	49	35
Data_set/Up/00007_00022.ppm	5	5	50	51	35
Data_set/Up/00007_00023.ppm	6	6	56	56	35
Data_set/Up/00007_00024.ppm	6	5	60	59	35
Data_set/Up/00007_00025.ppm	7	7	66	65	35
Data_set/Up/00007_00026.ppm	8	8	74	73	35
Data_set/Up/00007_00027.ppm	8	7	79	78	35
Data_set/Up/00007_00028.ppm	9	9	91	91	35
Data_set/Up/00007_00029.ppm	10	9	102	101	35
Data_set/Up/00008_00000.ppm	5	6	34	35	35
Data_set/Up/00008_00001.ppm	5	5	34	34	35
Data_set/Up/00008_00002.ppm	5	6	34	35	35
Data_set/Up/00008_00003.ppm	5	6	36	37	35
Data_set/Up/00008_00004.ppm	6	5	38	37	35
Data_set/Up/00008_00005.ppm	5	6	38	39	35
Data_set/Up/00008_00006.ppm	5	6	39	40	35
Data_set/Up/00008_00007.ppm	5	6	41	41	35
Data_set/Up/00008_00008.ppm	6	5	43	41	35
Data_set/Up/00008_00009.ppm	5	5	43	42	35
Data_set/Up/00008_00010.ppm	5	5	45	44	35
Data_set/Up/00008_00011.ppm	5	5	45	44	35
Data_set/Up/00008_00012.ppm	5	5	47	46	35
Data_set/Up/00008_00013.ppm	5	5	48	47	35
Data_set/Up/00008_00014.ppm	6	6	50	49	35
Data_set/Up/00008_00015.ppm	6	6	53	52	35
Data_set/Up/00008_00016.ppm	6	5	56	53	35
Data_set/Up/00008_00017.ppm	5	5	56	54	35
Data_set/Up/00008_00018.ppm	5	6	58	57	35
Data_set/Up/00008_00019.ppm	7	5	63	59	35
Data_set/Up/00008_00020.ppm	7	6	63	61	35
Data_set/Up/00008_00021.ppm	6	6	65	63	35
Data_set/Up/00008_00022.ppm	7	7	68	66	35
Data_set/Up/00008_00023.ppm	7	6	70	67	35
Data_set/Up/00008_00024.ppm	7	8	75	74	35
Data_set/Up/00008_00025.ppm	8	8	81	78	35
Data_set/Up/00008_00026.ppm	9	7	85	80	35
Data_set/Up/00008_00027.ppm	9	9	91	88	35
Data_set/Up/00008_00028.ppm	10	10	99	95	35
Data_set/Up/00008_00029.ppm	9	9	101	97	35
Data_set/Up/00009_00000.ppm	5	5	20	20	35
Data_set/Up/00009_00001.ppm	5	6	21	22	35
Data_set/Up/00009_00002.ppm	5	6	21	22	35
Data_set/Up/00009_00003.ppm	6	6	23	23	35
Data_set/Up/00009_00004.ppm	6	5	23	22	35
Data_set/Up/00009_00005.ppm	5	5	23	23	35
Data_set/Up/00009_00006.ppm	6	5	25	24	35
Data_set/Up/00009_00007.ppm	5	5	23	24	35
Data_set/Up/00009_00008.ppm	6	5	25	25	35
Data_set/Up/00009_00009.ppm	5	5	26	27	35
Data_set/Up/00009_00010.ppm	6	5	28	28	35
Data_set/Up/00009_00011.ppm	6	6	30	31	35
Data_set/Up/00009_00012.ppm	6	5	31	31	35
Data_set/Up/00009_00013.ppm	5	5	32	33	35
Data_set/Up/00009_00014.ppm	5	5	33	34	35
Data_set/Up/00009_00015.ppm	6	5	36	36	35
Data_set/Up/00009_00016.ppm	6	6	39	40	35
Data_set/Up/00009_00017.ppm	5	5	39	39	35
Data_set/Up/00009_00018.ppm	6	5	42	41	35
Data_set/Up/00009_00019.ppm	5	5	44	44	35
Data_set/Up/00009_00020.ppm	5	5	47	47	35
Data_set/Up/00009_00021.ppm	5	6	49	50	35
Data_set/Up/00009_00022.ppm	6	5	56	54	35
Data_set/Up/00009_00023.ppm	5	6	58	59	35
Data_set/Up/00009_00024.ppm	7	6	64	64	35
Data_set/Up/00009_00025.ppm	8	7	74	71	35
Data_set/Up/00009_00026.ppm	8	7	80	79	35
Data_set/Up/00009_00027.ppm	9	9	95	95	35
Data_set/Up/00009_00028.ppm	10	10	109	109	35
Data_set/Up/00009_00029.ppm	13	13	137	134	35
Data_set/Up/00010_00000.ppm	6	6	34	35	35
Data_set/Up/00010_00001.ppm	6	6	34	35	35
Data_set/Up/00010_00002.ppm	5	6	34	36	35
Data_set/Up/00010_00003.ppm	6	6	36	37	35
Data_set/Up/00010_00004.ppm	6	6	38	39	35
Data_set/Up/00010_00005.ppm	5	5	38	39	35
Data_set/Up/00010_00006.ppm	6	5	39	39	35
Data_set/Up/00010_00007.ppm	5	5	39	40	35
Data_set/Up/00010_00008.ppm	5	5	40	41	35
Data_set/Up/00010_00009.ppm	5	6	41	43	35
Data_set/Up/00010_00010.ppm	5	6	42	44	35
Data_set/Up/00010_00011.ppm	5	6	43	45	35
Data_set/Up/00010_00012.ppm	5	6	45	47	35
Data_set/Up/00010_00013.ppm	6	6	47	48	35
Data_set/Up/00010_00014.ppm	6	6	48	48	35
Data_set/Up/00010_00015.ppm	6	6	49	49	35
Data_set/Up/00010_00016.ppm	5	5	50	49	35
Data_set/Up/00010_00017.ppm	6	5	52	50	35
Data_set/Up/00010_00018.ppm	5	5	53	51	35
Data_set/Up/00010_00019.ppm	5	6	55	55	35
Data_set/Up/00010_00020.ppm	6	6	56	56	35
Data_set/Up/00010_00021.ppm	5	6	55	57	35
Data_set/Up/00010_00022.ppm	6	6	57	59	35
Data_set/Up/00010_00023.ppm	5	6	58	61	35
Data_set/Up/00010_00024.ppm	7	7	62	64	35
Data_set/Up/00010_00025.ppm	7	7	64	66	35
Data_set/Up/00010_00026.ppm	7	6	66	67	35
Data_set/Up/00010_00027.ppm	7	8	71	73	35
Data_set/Up/00010_00028.ppm	7	7	74	75	35
Data_set/Up/00010_00029.ppm	8	8	78	79	35
Data_set/Up/00011_00000.ppm	5	6	23	25	35
Data_set/Up/00011_00001.ppm	6	5	25	25	35
Data_set/Up/00011_00002.ppm	6	5	27	27	35
Data_set/Up/00011_00003.ppm	6	5	26	27	35
Data_set/Up/00011_00004.ppm	5	5	25	27	35
Data_set/Up/00011_00005.ppm	5	5	28	28	35
Data_set/Up/00011_00006.ppm	5	5	28	28	35
Data_set/Up/00011_00007.ppm	6	5	28	28	35
Data_set/Up/00011_00008.ppm	5	6	29	30	35
Data_set/Up/00011_00009.ppm	6	6	30	30	35
Data_set/Up/00011_00010.ppm	5	6	29	30	35
Data_set/Up/00011_00011.ppm	6	6	30	30	35
Data_set/Up/00011_00012.ppm	6	5	31	31	35
Data_set/Up/00011_00013.ppm	5	6	30	33	35
Data_set/Up/00011_00014.ppm	5	6	32	35	35
Data_set/Up/00011_00015.ppm	6	5	33	33	35
Data_set/Up/00011_00016.ppm	5	5	33	33	35
Data_set/Up/00011_00017.ppm	5	6	34	35	35
Data_set/Up/00011_00018.ppm	5	6	35	36	35
Data_set/Up/00011_00019.ppm	5	5	36	36	35
Data_set/Up/00011_00020.ppm	5	5	36	37	35
Data_set/Up/00011_00021.ppm	5	6	37	39	35
Data_set/Up/00011_00022.ppm	6	5	39	40	35
Data_set/Up/00011_00023.ppm	5	6	40	41	35
Data_set/Up/00011_00024.ppm	5	6	41	42	35
Data_set/Up/00011_00025.ppm	5	5	42	42	35
Data_set/Up/00011_00026.ppm	5	6	44	45	35
Data_set/Up/00011_00027.ppm	5	5	47	48	35
Data_set/Up/00011_00028.ppm	5	6	48	50	35
Data_set/Up/00011_00029.ppm	6	6	50	52	35
Data_set/Up/00012_00000.ppm	6	5	28	26	35
Data_set/Up/00012_00001.ppm	6	6	28	29	35
Data_set/Up/00012_00002.ppm	6	5	29	29	35
Data_set/Up/00012_00003.ppm	6	6	29	30	35
Data_set/Up/00012_00004.ppm	6	6	29	30	35
Data_set/Up/00012_00005.ppm	5	6	28	30	35
Data_set/Up/00012_00006.ppm	6	5	30	30	35
Data_set/Up/00012_00007.ppm	5	5	29	30	35
Data_set/Up/00012_00008.ppm	5	5	30	31	35
Data_set/Up/00012_00009.ppm	5	5	31	32	35
Data_set/Up/00012_00010.ppm	5	5	31	32	35
Data_set/Up/00012_00011.ppm	6	6	32	33	35
Data_set/Up/00012_00012.ppm	5	6	33	34	35
Data_set/Up/00012_00013.ppm	6	6	34	34	35
Data_set/Up/00012_00014.ppm	6	5	36	34	35
Data_set/Up/00012_00015.ppm	5	5	35	35	35
Data_set/Up/00012_00016.ppm	5	5	36	36	35
Data_set/Up/00012_00017.ppm	5	5	37	38	35
Data_set/Up/00012_00018.ppm	5	6	38	40	35
Data_set/Up/00012_00019.ppm	5	6	40	41	35
Data_set/Up/00012_00020.ppm	5	6	41	42	35
Data_set/Up/00012_00021.ppm	6	6	43	45	35
Data_set/Up/00012_00022.ppm	6	6	45	47	35
Data_set/Up/00012_00023.ppm	5	5	47	47	35
Data_set/Up/00012_00024.ppm	5	6	49	50	35
Data_set/Up/00012_00025.ppm	6	6	52	52	35
Data_set/Up/00012_00026.ppm	5	5	54	54	35
Data_set/Up/00012_00027.ppm	6	6	59	60	35
Data_set/Up/00012_00028.ppm	6	7	62	64	35
Data_set/Up/00012_00029.ppm	7	7	67	68	35
Data_set/Up/00013_00000.ppm	5	5	20	21	35
Data_set/Up/00013_00001.ppm	5	5	21	21	35
Data_set/Up/00013_00002.ppm	6	6	23	22	35
Data_set/Up/00013_00003.ppm	6	6	23	23	35
Data_set/Up/00013_00004.ppm	6	6	23	23	35
Data_set/Up/00013_00005.ppm	6	5	25	24	35
Data_set/Up/00013_00006.ppm	5	6	22	23	35
Data_set/Up/00013_00007.ppm	6	6	24	24	35
Data_set/Up/00013_00008.ppm	5	6	24	25	35
Data_set/Up/00013_00009.ppm	6	5	26	25	35
Data_set/Up/00013_00010.ppm	6	5	28	27	35
Data_set/Up/00013_00011.ppm	6	6	30	30	35
Data_set/Up/00013_00012.ppm	6	6	31	31	35
Data_set/Up/00013_00013.ppm	5	6	31	32	35
Data_set/Up/00013_00014.ppm	6	6	33	33	35
Data_set/Up/00013_00015.ppm	6	6	35	35	35
Data_set/Up/00013_00016.ppm	6	6	36	36	35
Data_set/Up/00013_00017.ppm	5	6	36	37	35
Data_set/Up/00013_00018.ppm	6	6	38	38	35
Data_set/Up/00013_00019.ppm	6	5	41	40	35
Data_set/Up/00013_00020.ppm	6	6	44	44	35
Data_set/Up/00013_00021.ppm	5	5	45	45	35
Data_set/Up/00013_00022.ppm	6	6	51	51	35
Data_set/Up/00013_00023.ppm	6	5	56	55	35
Data_set/Up/00013_00024.ppm	6	7	61	63	35
Data_set/Up/00013_00025.ppm	7	7	67	68	35
Data_set/Up/00013_00026.ppm	7	7	76	76	35
Data_set/Up/00013_00027.ppm	8	8	87	87	35
Data_set/Up/00013_00028.ppm	10	10	100	101	35
Data_set/Up/00013_00029.ppm	12	12	121	122	35
Data_set/Up/00014_00000.ppm	6	6	25	25	35
Data_set/Up/00014_00001.ppm	5	6	25	26	35
Data_set/Up/00014_00002.ppm	6	5	27	26	35
Data_set/Up/00014_00003.ppm	5	5	26	26	35
Data_set/Up/00014_00004.ppm	5	6	26	27	35
Data_set/Up/00014_00005.ppm	5	6	27	28	35
Data_set/Up/00014_00006.ppm	5	5	27	27	35
Data_set/Up/00014_00007.ppm	6	6	29	29	35
Data_set/Up/00014_00008.ppm	5	5	29	29	35
Data_set/Up/00014_00009.ppm	6	6	31	31	35
Data_set/Up/00014_00010.ppm	6	6	32	32	35
Data_set/Up/00014_00011.ppm	5	5	31	31	35
Data_set/Up/00014_00012.ppm	6	6	35	35	35
Data_set/Up/00014_00013.ppm	6	5	35	34	35
Data_set/Up/00014_00014.ppm	6	6	35	35	35
Data_set/Up/00014_00015.ppm	5	5	36	36	35
Data_set/Up/00014_00016.ppm	6	5	39	38	35
Data_set/Up/00014_00017.ppm	5	6	39	40	35
Data_set/Up/00014_00018.ppm	5	6	40	41	35
Data_set/Up/00014_00019.ppm	5	5	42	42	35
Data_set/Up/00014_00020.ppm	6	6	44	45	35
Data_set/Up/00014_00021.ppm	6	6	46	47	35
Data_set/Up/00014_00022.ppm	5	6	49	51	35
Data_set/Up/00014_00023.ppm	5	6	51	52	35
Data_set/Up/00014_00024.ppm	6	6	57	56	35
Data_set/Up/00014_00025.ppm	5	6	59	59	35
Data_set/Up/00014_00026.ppm	6	6	63	62	35
Data_set/Up/00014_00027.ppm	7	7	69	70	35
Data_set/Up/00014_00028.ppm	8	8	76	77	35
Data_set/Up/00014_00029.ppm	8	8	84	85	35
Data_set/Up/00015_00000.ppm	6	5	24	24	35
Data_set/Up/00015_00001.ppm	6	6	24	26	35
Data_set/Up/00015_00002.ppm	5	5	25	26	35
Data_set/Up/00015_00003.ppm	5	6	25	27	35
Data_set/Up/00015_00004.ppm	5	5	26	27	35
Data_set/Up/00015_00005.ppm	6	6	28	29	35
Data_set/Up/00015_00006.ppm	5	6	27	29	35
Data_set/Up/00015_00007.ppm	5	6	28	30	35
Data_set/Up/00015_00008.ppm	6	5	30	31	35
Data_set/Up/00015_00009.ppm	5	6	30	33	35
Data_set/Up/00015_00010.ppm	6	6	32	33	35
Data_set/Up/00015_00011.ppm	6	5	34	33	35
Data_set/Up/00015_00012.ppm	6	6	35	35	35
Data_set/Up/00015_00013.ppm	5	6	35	37	35
Data_set/Up/00015_00014.ppm	5	5	37	37	35
Data_set/Up/00015_00015.ppm	5	6	37	38	35
Data_set/Up/00015_00016.ppm	6	6	39	40	35
Data_set/Up/00015_00017.ppm	6	6	42	42	35
Data_set/Up/00015_00018.ppm	6	5	44	43	35
Data_set/Up/00015_00019.ppm	6	5	46	45	35
Data_set/Up/00015_00020.ppm	6	6	50	50	35
Data_set/Up/00015_00021.ppm	6	6	52	52	35
Data_set/Up/00015_00022.ppm	6	6	55	55	35
Data_set/Up/00015_00023.ppm	6	6	60	60	35
Data_set/Up/00015_00024.ppm	6	7	64	65	35
Data_set/Up/00015_00025.ppm	6	7	68	69	35
Data_set/Up/00015_00026.ppm	7	8	78	78	35
Data_set/Up/00015_00027.ppm	9	8	87	83	35
Data_set/Up/00015_00028.ppm	9	8	95	90	35
Data_set/Up/00015_00029.ppm	10	11	112	107	35
Data_set/Up/00016_00000.ppm	6	5	33	33	35
Data_set/Up/00016_00001.ppm	6	5	34	34	35
Data_set/Up/00016_00002.ppm	5	6	33	35	35
Data_set/Up/00016_00003.ppm	6	6	35	36	35
Data_set/Up/00016_00004.ppm	5	6	35	37	35
Data_set/Up/00016_00005.ppm	5	5	36	37	35
Data_set/Up/00016_00006.ppm	5	6	37	38	35
Data_set/Up/00016_00007.ppm	6	5	39	38	35
Data_set/Up/00016_00008.ppm	5	5	39	39	35
Data_set/Up/00016_00009.ppm	6	6	41	41	35
Data_set/Up/00016_00010.ppm	5	6	41	42	35
Data_set/Up/00016_00011.ppm	6	5	43	42	35
Data_set/Up/00016_00012.ppm	6	5	44	43	35
Data_set/Up/00016_00013.ppm	6	6	46	46	35
Data_set/Up/00016_00014.ppm	5	5	46	47	35
Data_set/Up/00016_00015.ppm	6	5	49	48	35
Data_set/Up/00016_00016.ppm	5	6	49	51	35
Data_set/Up/00016_00017.ppm	6	6	54	54	35
Data_set/Up/00016_00018.ppm	6	6	56	56	35
Data_set/Up/00016_00019.ppm	6	5	58	58	35
Data_set/Up/00016_00020.ppm	6	6	60	62	35
Data_set/Up/00016_00021.ppm	7	7	64	66	35
Data_set/Up/00016_00022.ppm	6	6	68	68	35
Data_set/Up/00016_00023.ppm	6	8	70	73	35
Data_set/Up/00016_00024.ppm	8	7	77	77	35
Data_set/Up/00016_00025.ppm	7	8	81	82	35
Data_set/Up/00016_00026.ppm	8	8	88	88	35
Data_set/Up/00016_00027.ppm	10	9	96	96	35
Data_set/Up/00016_00028.ppm	9	9	103	103	35
Data_set/Up/00016_00029.ppm	12	10	117	113	35
Data_set/Up/00017_00000.ppm	6	5	29	29	35
Data_set/Up/00017_00001.ppm	6	5	29	29	35
Data_set/Up/00017_00002.ppm	5	6	29	31	35
Data_set/Up/00017_00003.ppm	6	5	31	31	35
Data_set/Up/00017_00004.ppm	6	6	31	32	35
Data_set/Up/00017_00005.ppm	6	6	32	33	35
Data_set/Up/00017_00006.ppm	6	5	33	33	35
Data_set/Up/00017_00007.ppm	6	5	33	33	35
Data_set/Up/00017_00008.ppm	5	6	33	36	35
Data_set/Up/00017_00009.ppm	6	5	35	36	35
Data_set/Up/00017_00010.ppm	6	6	36	38	35
Data_set/Up/00017_00011.ppm	5	5	36	38	35
Data_set/Up/00017_00012.ppm	5	5	37	39	35
Data_set/Up/00017_00013.ppm	5	6	40	42	35
Data_set/Up/00017_00014.ppm	5	5	41	42	35
Data_set/Up/00017_00015.ppm	6	5	45	45	35
Data_set/Up/00017_00016.ppm	6	5	46	47	35
Data_set/Up/00017_00017.ppm	5	5	46	48	35
Data_set/Up/00017_00018.ppm	6	5	51	52	35
Data_set/Up/00017_00019.ppm	5	5	53	54	35
Data_set/Up/00017_00020.ppm	5	6	56	58	35
Data_set/Up/00017_00021.ppm	7	7	63	64	35
Data_set/Up/00017_00022.ppm	6	7	65	67	35
Data_set/Up/00017_00023.ppm	8	8	73	74	35
Data_set/Up/00017_00024.ppm	7	8	77	78	35
Data_set/Up/00017_00025.ppm	8	9	86	85	35
Data_set/Up/00017_00026.ppm	9	10	97	96	35
Data_set/Up/00017_00027.ppm	10	10	105	104	35
Data_set/Up/00017_00028.ppm	12	12	126	121	35
Data_set/Up/00017_00029.ppm	14	13	142	134	35
Data_set/Up/00018_00000.ppm	5	6	23	22	35
Data_set/Up/00018_00001.ppm	6	5	24	23	35
Data_set/Up/00018_00002.ppm	5	5	23	24	35
Data_set/Up/00018_00003.ppm	6	5	26	25	35
Data_set/Up/00018_00004.ppm	6	5	25	25	35
Data_set/Up/00018_00005.ppm	6	5	26	25	35
Data_set/Up/00018_00006.ppm	5	6	26	28	35
Data_set/Up/00018_00007.ppm	5	5	27	28	35
Data_set/Up/00018_00008.ppm	5	5	27	29	35
Data_set/Up/00018_00009.ppm	6	6	29	30	35
Data_set/Up/00018_00010.ppm	6	6	31	32	35
Data_set/Up/00018_00011.ppm	6	6	32	33	35
Data_set/Up/00018_00012.ppm	5	5	31	32	35
Data_set/Up/00018_00013.ppm	6	5	33	32	35
Data_set/Up/00018_00014.ppm	6	6	34	35	35
Data_set/Up/00018_00015.ppm	6	6	34	35	35
Data_set/Up/00018_00016.ppm	6	5	34	34	35
Data_set/Up/00018_00017.ppm	5	5	34	35	35
Data_set/Up/00018_00018.ppm	6	5	36	35	35
Data_set/Up/00018_00019.ppm	5	5	35	37	35
Data_set/Up/00018_00020.ppm	5	5	36	37	35
Data_set/Up/00018_00021.ppm	6	6	38	40	35
Data_set/Up/00018_00022.ppm	5	6	37	40	35
Data_set/Up/00018_00023.ppm	6	6	40	42	35
Data_set/Up/00018_00024.ppm	5	6	41	43	35
Data_set/Up/00018_00025.ppm	5	6	44	45	35
Data_set/Up/00018_00026.ppm	6	6	49	50	35
Data_set/Up/00018_00027.ppm	5	6	49	53	35
Data_set/Up/00018_00028.ppm	5	5	55	58	35
Data_set/Up/00018_00029.ppm	6	6	62	66	35
Data_set/Up/00019_00000.ppm	5	5	21	22	35
Data_set/Up/00019_00001.ppm	5	6	21	22	35
Data_set/Up/00019_00002.ppm	5	6	21	23	35
Data_set/Up/00019_00003.ppm	6	6	23	24	35
Data_set/Up/00019_00004.ppm	6	6	23	24	35
Data_set/Up/00019_00005.ppm	5	6	22	24	35
